crop_name,country_code,adm_id,harvest_year,yield,production,harvest_area,avg_ssm,avg_rsm,avg_ndvi,avg_fpar,avg_tmin,avg_tmax,avg_tavg,avg_prec,sum_prec,avg_rad,avg_et0,avg_vpd,avg_cwb,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,yield_z,production_z,harvest_area_z,avg_ssm_z,avg_rsm_z,avg_ndvi_z,avg_fpar_z,avg_tmin_z,avg_tmax_z,avg_tavg_z,avg_prec_z,sum_prec_z,avg_rad_z,avg_et0_z,avg_vpd_z,avg_cwb_z
wheat,IN,IN-01-0051,2011,1.091,240.0,220.0,4.880931506849315,285.6663205479452,0.3978139534883721,32.16763888888889,22.79684383561644,33.503405479452056,27.647654794520548,1.739980821917808,635.093,19269631.12328767,5.421126027397261,32.90351506849315,-3.681145205479452,313.989,102.88,186.8,1.072,15.56859,77.82124,17419.0,15.396,1.594,4.0,0.4995440102472759,-0.28795664737843796,-0.7478066787776886,0.987382056057037,0.2975978300764541,0.11312790310982265,0.16495432645623442,-0.5850480983217653,0.48082170662909673,-0.4485268311266408,-0.32614978023635766,-0.32902133268312245,0.3209970012339565,0.47460475848112116,0.8535572754551,-0.3788958916348853
wheat,IN,IN-01-0051,2012,1.355,420.0,310.0,4.015379781420765,278.1399153005465,0.3830652173913043,31.72188888888889,22.88747267759563,33.648341530054644,27.814669398907103,1.555620218579235,569.357,19621695.209016398,5.536303278688525,33.41359836065574,-3.98068306010929,313.989,102.88,186.8,1.072,15.56859,77.82124,17419.0,15.396,1.594,4.0,0.9914162169146244,0.31146331247055514,-0.4912721006319793,-1.0392355547668937,-1.2075463920077323,-0.5690465945346945,-0.058577300245408755,-0.2963466891635282,0.8441794113858988,0.026940192555737597,-0.7628000244505325,-0.7557669307478712,1.498228904705311,1.3464811344234189,1.252814793041824,-0.9452254454487368
wheat,IN,IN-01-0051,2013,0.741,200.0,270.0,4.4065013698630136,287.44016438356164,0.4170681818181818,33.18369444444445,22.879972602739727,32.877002739726024,27.45165205479452,2.3906794520547945,872.598,18609968.656164385,5.213780821917808,30.420852054794523,-2.823101369863014,313.989,102.88,186.8,1.072,15.56859,77.82124,17419.0,15.396,1.594,4.0,-0.15255929404655738,-0.4211610829004364,-0.605287468696739,-0.12345677942214603,0.6523343493438051,1.0036953016974226,0.6744788382960053,-0.3202384451697252,-1.0895830395601087,-1.0065189877612342,1.2150022371355524,1.2128159143104298,-1.884782381837006,-1.0949706940991333,-1.0896976538550205,1.2433884876730033
wheat,IN,IN-01-0051,2014,1.2,60.0,50.0,4.566846575342465,282.2150082191781,0.4261860465116279,35.56605555555555,23.089197260273973,33.51421369863014,27.881679452054797,1.7003205479452057,620.617,19167575.26849315,5.410857534246575,32.29260547945206,-3.7105369863013697,313.989,102.88,186.8,1.072,15.56859,77.82124,17419.0,15.396,1.594,4.0,0.7026276107273554,-0.8873766072274311,-1.2323719930529173,0.2519782265850869,-0.39260189203485346,1.4254246435139637,1.869168809260453,0.346254165148045,0.507918137756673,0.2177083630636872,-0.4200834515421215,-0.42299676893700616,-0.020257369973684845,0.39687363975553414,0.3753799861022755,-0.4344662773520469
wheat,IN,IN-01-0051,2015,0.714,100.0,140.0,4.247534246575342,279.80457534246574,0.3964888888888888,33.50555555555556,23.217230136986306,33.81374520547945,28.16470410958904,1.6623972602739725,606.775,19235198.893150683,5.409227397260274,32.46324657534247,-3.7468301369863015,313.989,102.88,186.8,1.072,15.56859,77.82124,17419.0,15.396,1.594,4.0,-0.20286440609208173,-0.7541721717054325,-0.975837414907208,-0.49566512022038506,-0.8746446465569183,0.05183958175469398,0.83588352194977,0.7541074612755725,1.258849878883949,1.02343964650924,-0.5099031447042114,-0.5128563978832799,0.20586250877066797,0.3845337209610542,0.508945898552838,-0.5030849294395979
wheat,IN,IN-01-0051,2016,2.313,70.0,30.0,4.242959016393443,282.5398005464481,0.4132926829268293,32.273888888888884,23.507131147540985,33.840795081967215,28.435890710382512,1.893065573770492,692.862,18960139.36202186,5.409617486338798,33.562707650273225,-3.516551912568306,313.989,102.88,186.8,1.072,15.56859,77.82124,17419.0,15.396,1.594,4.0,2.7763161183817453,-0.8540754983469314,-1.2893796770852972,-0.5063776424045671,-0.32764933119093426,0.8290668425118354,0.21823584151411174,1.6775974721349352,1.3266644839714017,1.7954696520013478,0.03642494056330732,0.046004018031896333,-0.7138815620523495,0.38748664307253705,1.3695271138265255,-0.06770301669654509
wheat,IN,IN-01-0051,2017,0.688,10.0,20.0,4.247178082191781,282.9812410958904,0.4292045454545455,33.611999999999995,23.56793150684932,34.0054301369863,28.480194520547947,2.0785068493150685,758.655,19269487.81780822,5.421186301369863,33.69336712328767,-3.3426794520547944,313.989,102.88,186.8,1.072,15.56859,77.82124,17419.0,15.396,1.594,4.0,-0.2513063658396237,-1.053882151629929,-1.317883519101487,-0.49649904959845387,-0.23936924653611713,1.5650395221363225,0.8892625456626524,1.871279185663549,1.7394080040654671,1.921596351127571,0.4756347109133362,0.473119649245752,0.32051781636622434,0.47506102438612413,1.4717982088544908,0.2610337738664354
wheat,IN,IN-01-0052,2001,0.677,210.0,310.0,,,0.3423571428571428,26.63436111111111,22.03075068493151,32.04881643835616,26.80722191780822,1.6433890410958905,599.837,19543197.31780822,5.4676109589041095,29.178989041095893,-3.824221917808219,314.176,101.958,118.1,0.608,14.8756,77.34445,19428.0,13.38,1.604,4.0,-0.08937891819156675,1.4435974447412736,0.9248056671492187,,,-0.3767294224943146,-1.1309253303318372,-0.3712208461334484,-0.9389816215847252,-0.5181783353129035,-0.4254396847713086,-0.42819820595801694,0.2603383551788606,0.05061777657477049,-0.727825453989004,-0.33897788811573554
wheat,IN,IN-01-0052,2003,0.293,120.0,410.0,3.5202185628742515,264.9954520958084,0.3031739130434782,24.386388888888888,22.54644109589041,33.08671506849315,27.621049315068497,0.9793671232876712,357.469,19699574.3260274,5.77208493150685,32.26359452054795,-4.792717808219178,314.176,101.958,118.1,0.608,14.8756,77.34445,19428.0,13.38,1.604,4.0,-1.0446494235551116,0.1350127106592559,1.6909168707047846,-1.630429092642727,-1.5109349332846096,-2.4107398923047403,-2.5921907649875213,1.0838524552313626,1.4754587637430165,1.6505112289248247,-2.1328818113973615,-2.1367452816061356,0.8134422461769125,2.0824929001084564,1.6571849084342665,-2.236242266344688
wheat,IN,IN-01-0052,2004,0.231,90.0,390.0,3.689199453551913,265.71126502732244,0.3375217391304347,27.55783333333333,21.71272131147541,32.03928142076503,26.5872349726776,1.482379781420765,542.551,19592848.73087432,5.433530054644809,29.23434699453552,-3.951150273224044,314.176,101.958,118.1,0.608,14.8756,77.34445,19428.0,13.38,1.604,4.0,-1.1988858072336006,-0.3011822007014167,1.5376946299936713,-1.2938355966982653,-1.384962452724775,-0.6277363418487448,-0.5306340879142503,-1.2685732896378317,-0.961162719890833,-1.1044001727435457,-0.8394531162158746,-0.832029684435283,0.43595489928053277,-0.17681756366154303,-0.6850228027340655,-0.5876280369722721
wheat,IN,IN-01-0052,2005,0.6,180.0,300.0,4.1965452054794525,276.005698630137,0.3573913043478261,28.46655555555556,22.065328767123287,31.97416712328767,26.730427397260275,2.161728767123288,789.0310000000001,19367193.71643836,5.250750684931507,28.4375397260274,-3.089021917808219,314.176,101.958,118.1,0.608,14.8756,77.34445,19428.0,13.38,1.604,4.0,-0.2809305559858194,1.0074025333806012,0.8481945467936622,-0.28325221292611824,0.426705484262761,0.40369735759226066,0.06006910668491071,-0.27365524642392647,-1.1126366547497961,-0.7228205922136085,0.90740048268021,0.9055044917172962,-0.36218459660246693,-1.3965765179028808,-1.3011124793249387,1.101264434731958
wheat,IN,IN-01-0052,2006,0.263,50.0,190.0,4.624860273972603,273.06260000000003,0.3362826086956522,28.00686111111111,21.90061095890411,32.21457534246575,26.802613698630136,1.534813698630137,560.207,19625744.506849315,5.472183561643836,29.515136986301368,-3.937369863013699,314.176,101.958,118.1,0.608,14.8756,77.34445,19428.0,13.38,1.604,4.0,-1.1192799317866384,-0.8827754158489802,0.005472222882539818,0.5699097374674805,-0.09123631120943244,-0.69205988765633,-0.2387493553625778,-0.7384234094645902,-0.5533803878139141,-0.5304583308928954,-0.7046264234422159,-0.7075656167050418,0.5523069250442462,0.0811325613927616,-0.46791658137532893,-0.5606324847264325
wheat,IN,IN-01-0052,2007,0.357,100.0,280.0,4.784276712328767,279.38452328767124,0.3634,28.87541666666667,21.97354794520548,32.2001095890411,26.81298630136986,2.1514986301369863,785.297,19333694.92876712,5.382608219178082,29.742873972602737,-3.231109589041096,314.176,101.958,118.1,0.608,14.8756,77.34445,19428.0,13.38,1.604,4.0,-0.8854376726611874,-0.15578389691452585,0.694972306082549,0.887451774807502,1.0213286109867155,0.7156101305960798,0.32584401410390584,-0.5326242338472063,-0.5870317466831931,-0.5028173895933595,0.8810950756098791,0.8791820614440334,-0.48066946861582366,-0.5166390920669108,-0.29183083042467634,0.8229174846986907
wheat,IN,IN-01-0052,2008,1.375,220.0,160.0,4.989008219178082,279.9174109589041,0.3596521739130435,29.9455,21.66079781420765,31.990360655737703,26.51102185792349,2.112754098360656,773.268,19639263.556010928,5.350811475409836,28.637751366120217,-3.2380573770491803,314.176,101.958,118.1,0.608,14.8756,77.34445,19428.0,13.38,1.604,4.0,1.647024239995293,1.5889957485281645,-0.22436113818412992,1.2952570203831093,1.1151089533772451,0.5210596166096163,1.0214379239144842,-1.4150807541596508,-1.0749660021511775,-1.3074930978302461,0.781468777204448,0.7943849233194823,0.6001236647237871,-0.7288313268244259,-1.1463092672188797,0.8093069048028572
wheat,IN,IN-01-0052,2009,0.556,100.0,180.0,4.643054794520547,276.3508767123288,0.3456444444444445,28.667777777777776,22.16223287671233,32.3786602739726,26.98725479452055,2.386728767123288,871.156,19402302.94178082,5.438854794520548,30.024164383561644,-3.0521260273972604,314.176,101.958,118.1,0.608,14.8756,77.34445,19428.0,13.38,1.604,4.0,-0.39038863472539204,-0.15578389691452585,-0.07113889747301676,0.606151452454935,0.4874517174393754,-0.20608484118253523,0.1908710245694919,-0.00023037821014580906,-0.17167327909407243,-0.03842621310601765,1.4859574070644712,1.484435821709711,-0.2380036228903741,-0.14128347054903043,-0.07433768601566552,1.1735427575135318
wheat,IN,IN-01-0052,2010,1.308,170.0,130.0,4.955797260273973,282.3439342465753,0.3902826086956522,30.38672222222222,22.69885479452055,32.46876712328767,27.209676712328765,2.060638356164384,752.133,18785587.946575344,5.242391780821918,29.45517808219178,-3.181753424657534,314.176,101.958,118.1,0.608,14.8756,77.34445,19428.0,13.38,1.604,4.0,1.4803494382782163,0.8620042295937103,-0.4541944992507997,1.2291040209736925,1.5421411348685736,2.1110925296428418,1.308248755454896,1.5139033131222541,0.03794027049914061,0.554284346445409,0.6474602282396569,0.6453960203132151,-2.419318301880064,-1.4523587878128215,-0.5142766778523395,0.9196052388317616
wheat,IN,IN-01-0052,2011,1.25,100.0,80.0,4.902109589041096,277.61190684931506,0.353891304347826,29.68308333333333,21.882679452054795,32.510561643835615,26.769868493150685,1.6330712328767123,596.071,19517669.76849315,5.500778082191781,30.711630136986305,-3.8677068493150686,314.176,101.958,118.1,0.608,14.8756,77.34445,19428.0,13.38,1.604,4.0,1.3360637890305975,-0.15578389691452585,-0.8372501010285825,1.122163402558668,0.7093743559154185,0.2220115527673084,0.8508573443651073,-0.7890189922313181,0.13516592950502176,-0.6177178476419893,-0.4519705265031947,-0.454746216779952,0.17004767233103998,0.27195509533246476,0.4572093648636566,-0.4241640126564022
wheat,IN,IN-01-0052,2012,1.154,150.0,130.0,3.9298907103825136,266.3971775956284,0.3429130434782609,28.641666666666666,22.11225956284153,32.98656284153005,27.15501092896175,1.3364754098360656,489.15,19958944.79234973,5.720065573770492,32.28935245901639,-4.383590163934426,314.176,101.958,118.1,0.608,14.8756,77.34445,19428.0,13.38,1.604,4.0,1.0972461626897112,0.5712076220199285,-0.4541944992507997,-0.8144020272870458,-1.2642519935075751,-0.3478724934227348,0.17389783257453004,-0.14123520057811795,1.242476876650348,0.4086108113591872,-1.2146263805637063,-1.2084742744252375,1.7308329532032507,1.735347171942682,1.6771008913925847,-1.434769267506444
wheat,IN,IN-01-0052,2013,0.667,40.0,60.0,4.083457534246575,273.5707479452055,0.3452444444444444,28.12183333333333,22.248882191780822,32.33003561643836,26.90130958904109,1.9445698630136987,709.768,19072330.3630137,5.417186301369863,29.77069589041096,-3.4726164383561646,314.176,101.958,118.1,0.608,14.8756,77.34445,19428.0,13.38,1.604,4.0,-0.11425575426874242,-1.0281737196358711,-0.9904723417396958,-0.5085118529708736,-0.0018097944049410642,-0.22684893316253257,-0.16401314082305693,0.2442595371700307,-0.28478773311151945,-0.26745324125355696,0.3490058708388736,0.34674852204680795,-1.4051132850917747,-0.28588588704123125,-0.2703189830532307,0.3498103225099495
wheat,IN,IN-01-0052,2015,0.5,10.0,20.0,4.115797260273973,269.6628575342466,0.3624565217391304,29.853638888888888,22.45027397260274,32.861356164383565,27.35774246575342,1.83387397260274,669.364,19459443.91643836,5.423564383561644,30.22860273972603,-3.5896904109589043,314.176,101.958,118.1,0.608,14.8756,77.34445,19428.0,13.38,1.604,4.0,-0.5296989167575757,-1.4643686309965436,-1.2969168231619221,-0.4440942646992379,-0.6895406625567949,0.6666339571215272,0.9617247899492273,0.8125070693345218,0.9512113820853629,0.9488503875421476,0.064366431291578,0.06192488177875864,-0.035896575451483816,-0.24332242445508676,0.08373361392102893,0.12046471553718421
wheat,IN,IN-01-0052,2017,0.75,10.0,10.0,3.969495890410959,271.53896164383565,0.354391304347826,28.010416666666668,22.827021917808217,33.24443835616438,27.77002739726027,2.0624986301369863,752.812,19576502.694520548,5.567942465753425,32.194449315068496,-3.505443835616439,314.176,101.958,118.1,0.608,14.8756,77.34445,19428.0,13.38,1.604,4.0,0.09222198517181532,-1.4643686309965436,-1.3735279435174785,-0.735512361421138,-0.35937410916198087,0.24796666774230078,-0.236438112197305,1.8755399758281666,1.8423669225964734,2.0475084463165163,0.6522436699645493,0.6501825575803668,0.37813913459347626,0.7201695649628012,1.6037219833766114,0.2855020976960468
wheat,IN,IN-01-0053,2001,0.75,30.0,40.0,,,0.3722790697674418,28.312916666666663,22.833216438356164,32.73209589041096,27.50870410958904,2.214312328767124,808.224,19330871.443835616,5.384964383561644,29.30481095890411,-3.1706520547945205,297.812,95.229,45.5,0.297,14.66066,78.48131,15353.0,13.346,1.522,5.0,-0.22865711826887852,-0.2277940711402748,-0.2577369284743434,,,-0.7440227851043847,-0.7286591290854181,-0.6572330587218004,-1.2033601964763136,-0.8063602879037917,0.5545275982663739,0.5524755326167816,0.3200662959533298,-0.34076755771828154,-1.219529824323758,0.5161456160179502
wheat,IN,IN-01-0053,2003,0.25,10.0,40.0,3.851904191616767,256.019751497006,0.3567111111111111,27.276722222222222,23.244835616438355,33.674367123287674,28.19109589041096,1.3299041095890412,485.415,19337582.312328767,5.622290410958904,32.35654520547945,-4.292386301369863,297.812,95.229,45.5,0.297,14.66066,78.48131,15353.0,13.346,1.522,5.0,-1.2221539556670806,-0.5979594367432214,-0.2577369284743434,-1.8821998131716637,-1.8640141313447909,-1.4879633936864056,-1.3382222881052164,0.35612561336093157,0.4654953350310896,0.6371040421557784,-1.50636440340854,-1.5078234294553043,0.3447556414650145,1.1401323769317124,0.585029315353112,-1.4627265773341696
wheat,IN,IN-01-0053,2005,0.625,50.0,80.0,4.334953424657535,268.3617479452055,0.3892173913043478,29.144055555555557,22.971509589041094,32.88181917808219,27.59618082191781,2.2716794520547947,829.163,19116077.949315067,5.256309589041096,29.50651780821918,-2.984630136986301,297.812,95.229,45.5,0.297,14.66066,78.48131,15353.0,13.346,1.522,5.0,-0.4770313276184291,0.14237129446267177,0.30069308322006727,-0.6448162326506851,0.23719306076712984,0.06540287632615656,-0.23972421015043774,-0.31677136257547717,-0.9381854483703223,-0.6213206706250307,0.6882073210221544,0.686116787869353,-0.47016090121083753,-1.1435656278977842,-1.1002560248848303,0.8443103320623881
wheat,IN,IN-01-0053,2006,0.333,10.0,30.0,4.8789780821917805,269.27925479452057,0.3923260869565217,30.671305555555552,22.740271232876715,33.06258356164384,27.575301369863016,1.487627397260274,542.984,19368495.1369863,5.395358904109589,30.51691506849315,-3.9077315068493146,297.812,95.229,45.5,0.297,14.66066,78.48131,15353.0,13.346,1.522,5.0,-1.0572334806589792,-0.5979594367432214,-0.397344431397946,0.7487625841375606,0.3933972858035144,0.21395703081924397,0.6587126996441511,-0.8860533737516896,-0.6180338498911837,-0.6654870060342598,-1.1388297570869594,-1.1403945444256802,0.45848420126184264,-0.2759063835395093,-0.5027853857628294,-0.7841499187002916
wheat,IN,IN-01-0053,2007,0.333,20.0,60.0,5.07074794520548,274.68496438356163,0.4032888888888888,29.6755,22.597934246575345,32.8392904109589,27.36544931506849,2.509380821917808,915.924,19141024.42808219,5.246057534246575,29.71547671232877,-2.7366767123287667,297.812,95.229,45.5,0.297,14.66066,78.48131,15353.0,13.346,1.522,5.0,-1.0572334806589792,-0.4128767539417481,0.021478077372861972,1.2400021172968692,1.3137115894604803,0.7378326217922988,0.07290915334222466,-1.2364705241348357,-1.0135081004746482,-1.1093873638620704,1.2421108706670434,1.2398609469489827,-0.3783825815775436,-1.2075378244652504,-0.9766939222374648,1.2817295682132284
wheat,IN,IN-01-0053,2008,0.667,80.0,120.0,5.067175342465753,272.81499452054794,0.387311111111111,31.479166666666668,22.613696721311477,32.84809836065574,27.35267759562841,2.3811475409836067,871.5,19444735.392076503,5.335245901639344,29.846838797814204,-2.954098360655738,297.812,95.229,45.5,0.297,14.66066,78.48131,15353.0,13.346,1.522,5.0,-0.39357759327698,0.6976193428670917,0.8591230949144779,1.230850503615518,0.9953519025420705,-0.02569187015865261,1.1339539765862996,-1.197665139648706,-0.9979083505725628,-1.1364034006365404,0.9432953041728402,0.9563288239564692,0.7389727850780936,-0.6510078522072825,-0.8990165647690762,0.8981720050733137
wheat,IN,IN-01-0053,2009,1.333,80.0,60.0,4.646331506849315,267.6978301369863,0.3750217391304348,29.1185,23.006424657534243,33.437676712328766,27.85950410958904,2.1319479452054795,778.161,19594407.108219177,5.532065753424657,31.747509589041098,-3.4001178082191776,297.812,95.229,45.5,0.297,14.66066,78.48131,15353.0,13.346,1.522,5.0,0.9297601941374252,0.6976193428670917,0.021478077372861972,0.15281286990023915,0.1241620062326043,-0.6129598011842318,-0.2547578027917327,-0.23081451379903364,0.046293211691710474,-0.064312535841197,0.362598016853361,0.3606011806105695,1.2896163741969453,0.5771360174020932,0.22489284892720715,0.11134082364848674
wheat,IN,IN-01-0053,2010,1.5,30.0,20.0,5.013380821917808,275.3473150684932,0.421391304347826,31.216666666666665,23.507197260273973,33.21397808219178,27.942879452054797,2.566049315068493,936.608,18579944.26643836,5.153649315068494,30.162369863013694,-2.5876,297.812,95.229,45.5,0.297,14.66066,78.48131,15353.0,13.346,1.522,5.0,1.2615881378284248,-0.2277940711402748,-0.5369519343215486,1.093049940246426,1.4264758435031428,1.602886433317545,0.9795328347816947,1.0020295487446644,-0.34989918309785256,0.11205144777956771,1.3741626107444385,1.371874687989347,-2.442601539930605,-1.784159475460465,-0.7124359448488804,1.54471856191151
wheat,IN,IN-01-0053,2011,1.0,20.0,20.0,4.853904109589041,267.7390904109589,0.4220666666666666,33.1275,22.77922191780822,33.66827397260274,27.716712328767123,1.5738,574.437,19469189.81506849,5.550186301369863,32.671446575342465,-3.976386301369863,297.812,95.229,45.5,0.297,14.66066,78.48131,15353.0,13.346,1.522,5.0,0.26809130043022256,-0.4128767539417481,-0.5369519343215486,0.6845328537604827,0.1311865086932606,1.6351597368111481,2.1036207019498065,-0.7901613054015126,0.45470376263657414,-0.3663601982468922,-0.9380260740152947,-0.939648644360771,0.828940827091472,0.6902071312709458,0.7712375822494747,-0.9052651153092878
wheat,IN,IN-01-0053,2013,1.0,10.0,10.0,4.333854794520548,265.65133424657535,0.3800681818181818,29.319,23.12501917808219,33.32588767123288,27.73638356164384,2.160780821917808,788.685,18862137.29315069,5.418235616438356,31.004035616438355,-3.257454794520548,297.812,95.229,45.5,0.297,14.66066,78.48131,15353.0,13.346,1.522,5.0,0.26809130043022256,-0.5979594367432214,-0.6765594372451513,-0.6476304942198768,-0.22425098364362203,-0.3718072051905281,-0.13680946400383684,0.06115143982511863,-0.15169623453729555,-0.3247496106286819,0.4297858196272198,0.4277696495096604,-1.4044108579645709,-0.13315709403166773,-0.21474004305142572,0.36301529261466964
