crop_name,country_code,adm_id,harvest_year,x,y,pair
wheat,IN,IN-02-0905,2009,0.2976123800644971,0.4260232236421511,ssm_fpar
wheat,IN,IN-02-0905,2010,-0.11958032542877971,0.36894432935647314,ssm_fpar
wheat,IN,IN-02-0905,2011,-0.3055426217534521,0.35483347510258206,ssm_fpar
wheat,IN,IN-02-0905,2012,-0.02269327911290182,0.655626049614005,ssm_fpar
wheat,IN,IN-02-0905,2013,-0.27392468995865615,0.7128352982114946,ssm_fpar
wheat,IN,IN-02-0905,2014,0.0011798077970934817,1.1395094022130539,ssm_fpar
wheat,IN,IN-02-0905,2015,0.07257651022772464,1.5259610538754207,ssm_fpar
wheat,IN,IN-02-0905,2016,-0.22397500504264772,1.6136569171484685,ssm_fpar
wheat,IN,IN-02-0905,2017,-0.06268191670704427,2.0114656882276565,ssm_fpar
wheat,IN,IN-02-0906,2003,-0.3809782274165294,0.48484748695860563,ssm_fpar
wheat,IN,IN-02-0906,2004,0.48123449855653516,0.5249051162977644,ssm_fpar
wheat,IN,IN-02-0906,2005,-0.14376075475216135,0.15197020404505038,ssm_fpar
wheat,IN,IN-02-0906,2006,-0.36484313224235204,0.27127448111936975,ssm_fpar
wheat,IN,IN-02-0906,2007,-0.24695489131125645,0.6831840791977004,ssm_fpar
wheat,IN,IN-02-0906,2008,-0.1781291823546954,0.6982193209993196,ssm_fpar
wheat,IN,IN-02-0906,2009,-0.30784627678526977,0.46336910727351743,ssm_fpar
wheat,IN,IN-02-0906,2010,-0.6577369760490472,0.4007915171616058,ssm_fpar
wheat,IN,IN-02-0906,2011,-0.7464611774336742,0.6792132863147413,ssm_fpar
wheat,IN,IN-02-0906,2012,-0.4287974851428072,0.7690505951813966,ssm_fpar
wheat,IN,IN-02-0906,2013,-0.7284178744662372,0.8502506774835082,ssm_fpar
wheat,IN,IN-02-0906,2014,-0.16246107808063281,0.897817467227266,ssm_fpar
wheat,IN,IN-02-0906,2015,-0.4372155302573303,0.7165973988548584,ssm_fpar
wheat,IN,IN-02-0906,2016,-0.982914236525872,0.3285589341275185,ssm_fpar
wheat,IN,IN-02-0906,2017,-0.6047743748288179,0.9904843420450816,ssm_fpar
wheat,IN,IN-02-0907,2003,-0.5205286399158698,0.050790189940299664,ssm_fpar
wheat,IN,IN-02-0907,2004,0.43607780114748046,-0.013091569993181939,ssm_fpar
wheat,IN,IN-02-0907,2005,-0.1536531248450901,-0.2701371121190483,ssm_fpar
wheat,IN,IN-02-0907,2006,-0.3644396729050264,-0.32984189374367,ssm_fpar
wheat,IN,IN-02-0907,2007,-0.24203967360681325,0.4323172061111443,ssm_fpar
wheat,IN,IN-02-0907,2008,-0.11487763323686458,0.40496285513965563,ssm_fpar
wheat,IN,IN-02-0907,2009,-0.3637061011676953,-0.0909475628345232,ssm_fpar
wheat,IN,IN-02-0907,2010,-0.662130827974906,0.12168538787143517,ssm_fpar
wheat,IN,IN-02-0907,2011,-0.8152226765545442,-0.0262642492240692,ssm_fpar
wheat,IN,IN-02-0907,2012,-0.4503471764531043,0.28403478949846456,ssm_fpar
wheat,IN,IN-02-0907,2013,-0.7356623543415038,0.43491175827898976,ssm_fpar
wheat,IN,IN-02-0907,2014,-0.20184493821040098,0.5246607019631122,ssm_fpar
wheat,IN,IN-02-0907,2015,-0.42286299281941175,0.31755527544081064,ssm_fpar
wheat,IN,IN-02-0907,2016,-0.8732150105559141,0.13988736206534788,ssm_fpar
wheat,IN,IN-02-0907,2017,-0.5871616434226548,0.3601886558451498,ssm_fpar
wheat,IN,IN-02-0908,2003,-0.3668444767780525,-0.6103693863953576,ssm_fpar
wheat,IN,IN-02-0908,2004,0.6362632684827254,-0.6280198615777408,ssm_fpar
wheat,IN,IN-02-0908,2005,0.09548588437482293,-0.6114523299088892,ssm_fpar
wheat,IN,IN-02-0908,2006,-0.14860904952925377,-0.7640270382601125,ssm_fpar
wheat,IN,IN-02-0908,2007,-0.06649393940205427,-0.2460416189429223,ssm_fpar
wheat,IN,IN-02-0908,2008,0.14056718044514305,-0.20501761292675813,ssm_fpar
wheat,IN,IN-02-0908,2009,-0.20118079598377853,-0.44000883492255105,ssm_fpar
wheat,IN,IN-02-0908,2010,-0.5001229689176554,-0.2769055090786381,ssm_fpar
wheat,IN,IN-02-0908,2011,-0.7074404759256925,-0.1736197714753457,ssm_fpar
wheat,IN,IN-02-0908,2012,-0.37957827212554146,-0.13013658123052582,ssm_fpar
wheat,IN,IN-02-0908,2013,-0.6110695952960731,0.06996731465912528,ssm_fpar
wheat,IN,IN-02-0908,2014,-0.22897218072399037,0.0507225059707048,ssm_fpar
wheat,IN,IN-02-0908,2015,-0.28536311237942547,0.13391362504508697,ssm_fpar
wheat,IN,IN-02-0908,2016,-0.663356127990969,-0.02760288773385367,ssm_fpar
wheat,IN,IN-02-0908,2017,-0.4954947171778482,0.22015052275129743,ssm_fpar
wheat,IN,IN-02-0909,2003,-0.1735920452761071,0.06498251563907183,ssm_fpar
wheat,IN,IN-02-0909,2004,0.7829071894281593,0.09248283153489048,ssm_fpar
wheat,IN,IN-02-0909,2005,0.35563783052715386,0.062183658155598696,ssm_fpar
wheat,IN,IN-02-0909,2006,-0.04631192609388862,-0.18648724613961892,ssm_fpar
wheat,IN,IN-02-0909,2007,0.043013042910286875,0.25812687002537904,ssm_fpar
wheat,IN,IN-02-0909,2008,0.31571869327751967,0.544000541679548,ssm_fpar
wheat,IN,IN-02-0909,2009,0.0028500895912062195,0.09546913031462986,ssm_fpar
wheat,IN,IN-02-0909,2010,-0.36181498562819,0.47625851655757107,ssm_fpar
wheat,IN,IN-02-0909,2011,-0.5745292187101948,0.7672337819604791,ssm_fpar
wheat,IN,IN-02-0909,2012,-0.29496656553331163,0.87903482382618,ssm_fpar
wheat,IN,IN-02-0909,2013,-0.45081128839975515,0.9337952572880037,ssm_fpar
wheat,IN,IN-02-0909,2014,-0.19844615795850098,0.9519376946568061,ssm_fpar
wheat,IN,IN-02-0909,2015,-0.1869025555890465,1.1028553991597767,ssm_fpar
wheat,IN,IN-02-0909,2016,-0.4937240021240159,1.120978351749453,ssm_fpar
wheat,IN,IN-02-0909,2017,-0.33941538683133377,1.071389247035338,ssm_fpar
wheat,IN,IN-02-0912,2003,-0.6125708270544066,-0.4892514296172362,ssm_fpar
wheat,IN,IN-02-0912,2004,0.23022197226542934,-0.29007818830952536,ssm_fpar
wheat,IN,IN-02-0912,2005,-0.20332393143328856,-0.6032951581657426,ssm_fpar
wheat,IN,IN-02-0912,2006,-0.44262475673288704,-1.0044198170516991,ssm_fpar
wheat,IN,IN-02-0912,2007,-0.2821425595463558,-0.31069861100963797,ssm_fpar
wheat,IN,IN-02-0912,2008,-0.18434408400457902,-0.4099960080341584,ssm_fpar
wheat,IN,IN-02-0912,2009,-0.43090118329505656,-0.7482980357701307,ssm_fpar
wheat,IN,IN-02-0912,2010,-0.5810842802982896,-0.30587550147251324,ssm_fpar
wheat,IN,IN-02-0912,2011,-0.8000180587705554,-0.4045455683714248,ssm_fpar
wheat,IN,IN-02-0912,2012,-0.40389961264645646,-0.22787474014065467,ssm_fpar
wheat,IN,IN-02-0912,2013,-0.5497788588425081,-0.21653391501281352,ssm_fpar
wheat,IN,IN-02-0912,2014,-0.10181381433231063,0.3210717083426902,ssm_fpar
wheat,IN,IN-02-0912,2015,-0.36085047874411946,-0.15305951230375392,ssm_fpar
wheat,IN,IN-02-0912,2016,-0.7083099087537761,-0.5485707886372158,ssm_fpar
wheat,IN,IN-02-0912,2017,-0.46955272542422655,0.017834990484749257,ssm_fpar
wheat,IN,IN-02-0918,2003,-0.5319208601430852,0.09571354464929181,ssm_fpar
wheat,IN,IN-02-0918,2004,0.3452528189852424,-0.018582745378361677,ssm_fpar
wheat,IN,IN-02-0918,2005,-0.17515190607653122,-0.23868600087674738,ssm_fpar
wheat,IN,IN-02-0918,2006,-0.3804144130581767,-0.3451936207734948,ssm_fpar
wheat,IN,IN-02-0918,2007,-0.24355872231664472,0.5417941468221996,ssm_fpar
wheat,IN,IN-02-0918,2008,-0.12125763781814931,0.32523489917625487,ssm_fpar
wheat,IN,IN-02-0918,2009,-0.3837538723844962,0.12949160569816304,ssm_fpar
wheat,IN,IN-02-0918,2010,-0.6376211536753568,0.2934284470935773,ssm_fpar
wheat,IN,IN-02-0918,2011,-0.8087578878592117,0.12849765407057614,ssm_fpar
wheat,IN,IN-02-0918,2012,-0.45599945072223785,0.32358917598960274,ssm_fpar
wheat,IN,IN-02-0918,2013,-0.7023522113966706,0.4461874062509209,ssm_fpar
wheat,IN,IN-02-0918,2014,-0.20477705548751604,0.7861595986070098,ssm_fpar
wheat,IN,IN-02-0918,2015,-0.40678933786655236,0.4850655797495286,ssm_fpar
wheat,IN,IN-02-0918,2016,-0.798477814032214,0.13669368142589514,ssm_fpar
wheat,IN,IN-02-0918,2017,-0.5716141061643051,0.5408164894835928,ssm_fpar
wheat,IN,IN-02-0919,2003,-0.4556687926775008,-0.4881170964230795,ssm_fpar
wheat,IN,IN-02-0919,2004,0.2983883999512486,-0.19701335681862375,ssm_fpar
wheat,IN,IN-02-0919,2005,-0.09385328699525175,-0.5573803586428582,ssm_fpar
wheat,IN,IN-02-0919,2006,-0.3029005367997691,-0.8721408990279087,ssm_fpar
wheat,IN,IN-02-0919,2007,-0.14803528716820027,-0.30713768216479614,ssm_fpar
wheat,IN,IN-02-0919,2008,-0.04290298576221122,-0.3088980920777097,ssm_fpar
wheat,IN,IN-02-0919,2009,-0.3302207154674622,-0.5827844085645022,ssm_fpar
wheat,IN,IN-02-0919,2010,-0.48475539606648543,-0.3149138182272487,ssm_fpar
wheat,IN,IN-02-0919,2011,-0.7109240856032549,-0.18723176980517486,ssm_fpar
wheat,IN,IN-02-0919,2012,-0.348450802066197,-0.06754708375359199,ssm_fpar
wheat,IN,IN-02-0919,2013,-0.4923483030455692,-0.12108197018682004,ssm_fpar
wheat,IN,IN-02-0919,2014,-0.06985020334033093,0.23235619860174725,ssm_fpar
wheat,IN,IN-02-0919,2015,-0.24557941036787,-0.19869292199007849,ssm_fpar
wheat,IN,IN-02-0919,2016,-0.5592382402480695,-0.27200782183426603,ssm_fpar
wheat,IN,IN-02-0919,2017,-0.4147648303785955,-0.08790178420270395,ssm_fpar
wheat,IN,IN-02-0920,2003,-0.6724832176638788,-0.46432116748275754,ssm_fpar
wheat,IN,IN-02-0920,2004,0.4215461431379702,-0.42746348581727345,ssm_fpar
wheat,IN,IN-02-0920,2005,-0.17959617361850508,-0.7061039744647535,ssm_fpar
wheat,IN,IN-02-0920,2006,-0.47767484861227544,-1.065441929269756,ssm_fpar
wheat,IN,IN-02-0920,2007,-0.31855812784369064,-0.4209702116600223,ssm_fpar
wheat,IN,IN-02-0920,2008,-0.22457798966168507,-0.5096600265606569,ssm_fpar
wheat,IN,IN-02-0920,2009,-0.4261907692953719,-1.162808453050528,ssm_fpar
wheat,IN,IN-02-0920,2010,-0.6207744936934386,-0.5012929091710725,ssm_fpar
wheat,IN,IN-02-0920,2011,-0.8558174234009804,-0.4570946503215511,ssm_fpar
wheat,IN,IN-02-0920,2012,-0.3671933478834601,-0.36183823696327855,ssm_fpar
wheat,IN,IN-02-0920,2013,-0.5301572891333456,-0.34249691594784004,ssm_fpar
wheat,IN,IN-02-0920,2014,0.010557524298384675,0.20307661471731056,ssm_fpar
wheat,IN,IN-02-0920,2015,-0.40652028961133446,-0.4320421810197466,ssm_fpar
wheat,IN,IN-02-0920,2016,-0.8284409721148702,-0.8186404812829039,ssm_fpar
wheat,IN,IN-02-0920,2017,-0.43859044597329433,-0.2699058585562704,ssm_fpar
wheat,IN,IN-02-0921,2003,-0.5239142128864629,0.2928581469793828,ssm_fpar
wheat,IN,IN-02-0921,2004,0.2808577822933165,0.40288972021907343,ssm_fpar
wheat,IN,IN-02-0921,2005,-0.24842210689970387,0.1180229330721958,ssm_fpar
wheat,IN,IN-02-0921,2006,-0.49455636176350387,0.132311771097986,ssm_fpar
wheat,IN,IN-02-0921,2007,-0.35924091576031336,0.6226896512611285,ssm_fpar
wheat,IN,IN-02-0921,2008,-0.31385304211388826,0.5478086195648969,ssm_fpar
wheat,IN,IN-02-0921,2009,-0.42547418897737743,0.3738683381445738,ssm_fpar
wheat,IN,IN-02-0921,2010,-0.7243627014738586,0.3866831697213989,ssm_fpar
wheat,IN,IN-02-0921,2011,-0.815622118771595,0.5754011178368152,ssm_fpar
wheat,IN,IN-02-0921,2012,-0.474010901121391,0.6567873310553112,ssm_fpar
wheat,IN,IN-02-0921,2013,-0.7220400778045796,0.9212812433538342,ssm_fpar
wheat,IN,IN-02-0921,2014,-0.19491928888470667,0.9900105542579065,ssm_fpar
wheat,IN,IN-02-0921,2015,-0.4969256438164034,0.7264266153283955,ssm_fpar
wheat,IN,IN-02-0921,2016,-1.0024308960190584,0.3191420885057836,ssm_fpar
wheat,IN,IN-02-0921,2017,-0.6472743991175874,0.9448954283017297,ssm_fpar
wheat,IN,IN-02-0922,2003,-0.5860116503924112,0.16120530567435956,ssm_fpar
wheat,IN,IN-02-0922,2004,0.24504506153624403,0.3092990845569611,ssm_fpar
wheat,IN,IN-02-0922,2005,-0.28002418061309087,0.07398323018847798,ssm_fpar
wheat,IN,IN-02-0922,2006,-0.5714966100692637,-0.18889378728080636,ssm_fpar
wheat,IN,IN-02-0922,2007,-0.408089360948448,0.2754408054700505,ssm_fpar
wheat,IN,IN-02-0922,2008,-0.3830497859361652,0.2836600208519924,ssm_fpar
wheat,IN,IN-02-0922,2009,-0.5047064221557864,0.16646961442069988,ssm_fpar
wheat,IN,IN-02-0922,2010,-0.7222215687986911,0.3134566350597351,ssm_fpar
wheat,IN,IN-02-0922,2011,-0.9362237379711353,0.4587741177820648,ssm_fpar
wheat,IN,IN-02-0922,2012,-0.44877867034341357,0.5308688260632574,ssm_fpar
wheat,IN,IN-02-0922,2013,-0.5715440090621488,0.38259204978137795,ssm_fpar
wheat,IN,IN-02-0922,2014,-0.07095946216564782,0.7267349534121055,ssm_fpar
wheat,IN,IN-02-0922,2015,-0.4551092175248572,0.4267219979578829,ssm_fpar
wheat,IN,IN-02-0922,2016,-0.931172017843095,0.3978666922902699,ssm_fpar
wheat,IN,IN-02-0922,2017,-0.556122646587686,0.6037381397742811,ssm_fpar
wheat,IN,IN-02-0923,2003,-0.3115246335825323,0.3714392356801941,ssm_fpar
wheat,IN,IN-02-0923,2004,0.7272379793903351,0.2578429733751246,ssm_fpar
wheat,IN,IN-02-0923,2005,0.01743504206085114,0.2504052571606477,ssm_fpar
wheat,IN,IN-02-0923,2006,-0.2011114425784916,0.24233582389660263,ssm_fpar
wheat,IN,IN-02-0923,2007,-0.07873642633255362,0.6358504231269936,ssm_fpar
wheat,IN,IN-02-0923,2008,-0.023947914432419306,0.3817271990587693,ssm_fpar
wheat,IN,IN-02-0923,2009,-0.08128192804966461,0.4475235379470198,ssm_fpar
wheat,IN,IN-02-0923,2010,-0.4845973019551753,0.3681001598467928,ssm_fpar
wheat,IN,IN-02-0923,2011,-0.5782854436484458,0.7439718043358537,ssm_fpar
wheat,IN,IN-02-0923,2012,-0.26342776639575927,0.5206598273158874,ssm_fpar
wheat,IN,IN-02-0923,2013,-0.5361769612299833,0.7937947263994813,ssm_fpar
wheat,IN,IN-02-0923,2014,0.04058330957994419,0.7265243810622559,ssm_fpar
wheat,IN,IN-02-0923,2015,-0.2579225643030943,0.6532076011077953,ssm_fpar
wheat,IN,IN-02-0923,2016,-0.8002312625559856,0.32920443865237153,ssm_fpar
wheat,IN,IN-02-0923,2017,-0.42322332530406787,1.0460980037296823,ssm_fpar
wheat,IN,IN-02-0924,2003,-0.14844895801567742,0.4445379228437318,ssm_fpar
wheat,IN,IN-02-0924,2004,0.7358217801827659,0.2711842358265736,ssm_fpar
wheat,IN,IN-02-0924,2005,0.05425016962625696,0.335634415763976,ssm_fpar
wheat,IN,IN-02-0924,2006,-0.12264301479980282,0.1876998195506093,ssm_fpar
wheat,IN,IN-02-0924,2007,-0.030762333669244774,0.7360076572467439,ssm_fpar
wheat,IN,IN-02-0924,2008,-0.0062450242411374556,0.3596020614419856,ssm_fpar
wheat,IN,IN-02-0924,2009,-0.00778840143340697,0.5151849462196885,ssm_fpar
wheat,IN,IN-02-0924,2010,-0.4070150869658898,0.45295329639681614,ssm_fpar
wheat,IN,IN-02-0924,2011,-0.5016454399883846,0.7609604807044142,ssm_fpar
wheat,IN,IN-02-0924,2012,-0.1763944337421739,0.5481244780896803,ssm_fpar
wheat,IN,IN-02-0924,2013,-0.4419729364641793,0.7184474273571472,ssm_fpar
wheat,IN,IN-02-0924,2014,0.10386389953597254,0.7513944796682034,ssm_fpar
wheat,IN,IN-02-0924,2015,-0.1713761030568931,0.6473266161940252,ssm_fpar
wheat,IN,IN-02-0924,2016,-0.7569844230396073,0.5215923620080917,ssm_fpar
wheat,IN,IN-02-0924,2017,-0.3881458764172259,1.0764956265192958,ssm_fpar
wheat,IN,IN-02-0925,2003,0.1696242930931261,0.4291517271256939,ssm_fpar
wheat,IN,IN-02-0925,2004,0.7671049669739606,0.12875836269419805,ssm_fpar
wheat,IN,IN-02-0925,2005,0.20571662833729087,0.28535274679531103,ssm_fpar
wheat,IN,IN-02-0925,2006,0.011304220058621348,0.005076562215928132,ssm_fpar
wheat,IN,IN-02-0925,2007,0.0945663558534793,0.7785257242213897,ssm_fpar
wheat,IN,IN-02-0925,2008,0.23642465397407292,0.33464485106034697,ssm_fpar
wheat,IN,IN-02-0925,2009,0.07503901012049628,0.3064024613396268,ssm_fpar
wheat,IN,IN-02-0925,2010,-0.2875318652016349,0.2151262414156417,ssm_fpar
wheat,IN,IN-02-0925,2011,-0.4203068896415483,0.5669932647247855,ssm_fpar
wheat,IN,IN-02-0925,2012,-0.13886292123760346,0.4906056380016285,ssm_fpar
wheat,IN,IN-02-0925,2013,-0.45705480781914504,0.4047999122498942,ssm_fpar
wheat,IN,IN-02-0925,2014,0.10417074164970612,0.6901292065223372,ssm_fpar
wheat,IN,IN-02-0925,2015,-0.07357191576077864,0.6484076795972837,ssm_fpar
wheat,IN,IN-02-0925,2016,-0.7140910824483243,0.5029648561905219,ssm_fpar
wheat,IN,IN-02-0925,2017,-0.3539313429215517,0.8849951152093863,ssm_fpar
wheat,IN,IN-02-0926,2003,0.2862695706510687,0.2986752081441048,ssm_fpar
wheat,IN,IN-02-0926,2004,0.7115924666079223,-0.10394037818323763,ssm_fpar
wheat,IN,IN-02-0926,2005,0.20124234850650516,0.19990737551132243,ssm_fpar
wheat,IN,IN-02-0926,2006,0.022727099670623082,-0.2606995852843851,ssm_fpar
wheat,IN,IN-02-0926,2007,0.11341413390960686,0.27280802439345425,ssm_fpar
wheat,IN,IN-02-0926,2008,0.19490695643783684,-0.03299504397832008,ssm_fpar
wheat,IN,IN-02-0926,2009,0.10405493895736542,0.06240801798074352,ssm_fpar
wheat,IN,IN-02-0926,2010,-0.23168987295379503,-0.011209579616363511,ssm_fpar
wheat,IN,IN-02-0926,2011,-0.39825104478667167,0.2794479471514972,ssm_fpar
wheat,IN,IN-02-0926,2012,-0.13402691300412117,0.10160393011439862,ssm_fpar
wheat,IN,IN-02-0926,2013,-0.40570851273801595,-0.020920975846523648,ssm_fpar
wheat,IN,IN-02-0926,2014,0.178379266338765,0.2601392147140084,ssm_fpar
