LibSize,x:y,y:x,pair_name,E
110,0.44535284202935554,0.2919256766855895,ssm_ndvi,7
120,0.45012410392277624,0.29477843080969185,ssm_ndvi,7
130,0.45985908078261273,0.30577775009711994,ssm_ndvi,7
140,0.45196044647173145,0.28503576147765247,ssm_ndvi,7
150,0.4703022153409021,0.30348528212618464,ssm_ndvi,7
10,0.2198184668630708,0.10409271941006233,ssm_ndvi,8
20,0.2554123212117702,0.16059790624117948,ssm_ndvi,8
30,0.3079702827856812,0.18030494865930075,ssm_ndvi,8
40,0.34205459714758846,0.22665493872918682,ssm_ndvi,8
50,0.3656830308273542,0.23672987157157466,ssm_ndvi,8
60,0.4006925380811588,0.2618804804756281,ssm_ndvi,8
70,0.4044272786113965,0.24764658136916387,ssm_ndvi,8
80,0.4109218407825984,0.27493988935825614,ssm_ndvi,8
90,0.42658966545694527,0.27854589496573956,ssm_ndvi,8
100,0.4271533130599955,0.3060389839063478,ssm_ndvi,8
110,0.4479308766551068,0.2965985455088835,ssm_ndvi,8
120,0.45481789339511386,0.3086156359305079,ssm_ndvi,8
130,0.46568378412015116,0.317176285207936,ssm_ndvi,8
140,0.45814242198415017,0.30406429277951025,ssm_ndvi,8
150,0.47402073550838053,0.30979323941063497,ssm_ndvi,8
